UserId,VenueId,Latitude ,Longitude ,Category,City,Local_sg_time
238329,4cd9411b2a87a143a359b109,51.099932,-114.011182,Airport Terminal,Calgary,2012/5/14 20:13
18568,4d3dcea5af8ca143ec4d0ff7,50.975329,-114.070696,Paper / Office Supplies Store,Calgary,2012/5/14 20:18
26117,4cf182e5c9af6dcb0b259a7f,51.085449,-114.051019,Furniture / Home Store,Calgary,2012/5/14 20:42
15239,4b6c7f2ef964a520cf3e2ce3,51.072672,-114.000822,Coffee Shop,Calgary,2012/5/14 20:46
159687,4bd1e82fa8b3a59355ae665f,51.050023,-114.063462,Bakery,Calgary,2012/5/14 21:09
159687,4bd1e82fa8b3a59355ae665f,51.050023,-114.063462,Bakery,Calgary,2012/5/15 16:05
3629,4f3daac9e4b02744e3ea77cc,51.045483,-114.069441,Food & Drink Shop,Calgary,2012/5/14 21:32
78628,4bde3caa6c1b95215154ad0f,50.90352,-114.090614,Gas Station / Garage,Calgary,2012/5/14 22:17
79254,4b1c452bf964a520480524e3,51.048641,-114.065789,Lounge,Calgary,2012/5/14 22:32
44257,4b0586edf964a520077622e3,51.078467,-114.130974,Concert Hall,Calgary,2012/5/14 22:47
49529,4bfafa30d2b720a1fc63326a,50.993003,-114.026382,Golf Course,Calgary,2012/5/14 23:06
252848,4b0586e6f964a520d57322e3,51.045533,-114.063744,Bar,Calgary,2012/5/14 23:19
120284,4b85d645f964a520967531e3,51.056292,-113.992533,Gym,Calgary,2012/5/14 23:19
133809,4d563f3e9e508cfa7f210b9b,51.062714,-113.952671,Home (private),Calgary,2012/5/14 23:34
230804,4e9e24ba0aaf5cc08f61f7ab,51.046669,-114.06494,Neighborhood,Calgary,2012/5/14 23:38
188592,4b78928cf964a520a4d72ee3,50.997919,-114.073298,Food Court,Calgary,2012/5/14 23:54
174234,4d563892fb65236a282003b4,51.040611,-114.060151,Residential Building (Apartment / Condo),Calgary,2012/5/15 0:05
174234,4d563892fb65236a282003b4,51.040611,-114.060151,Residential Building (Apartment / Condo),Calgary,2012/5/15 15:37
188592,4c1bcb9c3855c9b6519fcc71,50.997919,-114.073355,Ice Cream Shop,Calgary,2012/5/15 0:20
27335,4f4fd2ece4b0cad93c92bf3f,51.048347,-114.074966,Coworking Space,Calgary,2012/5/15 0:33
27335,4f4fd2ece4b0cad93c92bf3f,51.048347,-114.074966,Coworking Space,Calgary,2012/5/15 18:56
230804,4f4fd2ece4b0cad93c92bf3f,51.048347,-114.074966,Coworking Space,Calgary,2012/5/15 19:12
230804,4f4fd2ece4b0cad93c92bf3f,51.048347,-114.074966,Coworking Space,Calgary,2012/5/15 19:59
27335,4b0586e9f964a520b47422e3,51.047791,-114.072502,Bar,Calgary,2012/5/15 0:37
18568,4c7527573adda143c97106af,51.12841,-114.204721,Automotive Shop,Calgary,2012/5/15 0:38
188592,4c6c578ef2846dcb29aa62e9,51.015474,-114.100378,Church,Calgary,2012/5/15 0:48
40760,4b116759f964a520d27b23e3,50.97267,-114.096537,Coffee Shop,Calgary,2012/5/15 1:11
149111,4b8436a0f964a520e72731e3,51.067614,-114.086752,American Restaurant,Calgary,2012/5/15 1:30
78628,4e297b7318a83a13623cfafd,50.903358,-114.101601,Playground,Calgary,2012/5/15 1:31
27335,4f1250bae4b000502d05ca70,51.024291,-114.114857,Miscellaneous Shop,Calgary,2012/5/15 1:58
48512,4be5bd052468c928a5770043,51.074643,-114.166106,Grocery Store,Calgary,2012/5/15 1:59
18568,4b0586e9f964a520d57422e3,51.058674,-114.089679,Park,Calgary,2012/5/15 2:01
256556,4b0586edf964a5202b7622e3,51.044025,-114.080454,Sporting Goods Shop,Calgary,2012/5/15 2:31
133809,4b6dbff0f964a520428c2ce3,51.074221,-113.957834,Coffee Shop,Calgary,2012/5/15 3:04
86517,4f19fc25e4b0c74ef05ac4dc,51.080393,-114.127614,College Technology Building,Calgary,2012/5/15 3:21
86517,4b0586f0f964a520197722e3,51.076352,-114.131457,University,Calgary,2012/5/15 3:25
86517,4b71f9f9f964a520dd672de3,51.079991,-114.122887,Train Station,Calgary,2012/5/15 3:36
230804,4fb1d09ee4b0bb3b417407c8,51.04157,-114.077027,Neighborhood,Calgary,2012/5/15 3:43
174234,4bcc61e668f976b072776283,51.044772,-114.069928,Office,Calgary,2012/5/15 4:32
255357,4bcc61e668f976b072776283,51.044772,-114.069928,Office,Calgary,2012/5/16 13:29
18568,4b0586e8f964a5204d7422e3,51.041398,-114.066022,Bar,Calgary,2012/5/15 4:54
88398,4b6af083f964a520d9e72be3,50.949066,-113.979459,Gas Station / Garage,Calgary,2012/5/15 5:40
94694,4c60594f3986e21eecfd934f,51.141461,-114.13082,Grocery Store,Calgary,2012/5/15 7:07
120284,4d78e2d8db7c5481c2bf37f2,51.049681,-114.080935,Office,Calgary,2012/5/15 8:29
86517,4fb218f3e4b08862339773e3,51.124496,-114.158737,Moving Target,Calgary,2012/5/15 8:51
86517,4fb218f3e4b08862339773e3,51.124496,-114.158737,Moving Target,Calgary,2012/5/16 9:31
86517,4fb2194de4b002c228626043,51.124504,-114.158752,Moving Target,Calgary,2012/5/15 8:52
140752,4f695c98e4b06dfbd2ca8983,51.127309,-114.137087,Residential Building (Apartment / Condo),Calgary,2012/5/15 9:45
18568,4e70b12ad4c03fcb656f879e,51.101651,-114.032399,Airport Terminal,Calgary,2012/5/15 11:05
47946,4b0586f0f964a520e47622e3,51.047708,-114.06714,Building,Calgary,2012/5/15 12:02
37039,4ba0df3cf964a520a38337e3,51.080938,-114.025644,Coffee Shop,Calgary,2012/5/15 12:43
37039,4ba0df3cf964a520a38337e3,51.080938,-114.025644,Coffee Shop,Calgary,2012/5/16 14:30
21272,4b4f7e97f964a520df0827e3,50.910258,-114.07053,Light Rail,Calgary,2012/5/15 13:10
118330,4bbcf1f3a8cf76b0172eb1fd,51.039799,-114.061134,Bakery,Calgary,2012/5/15 13:38
230804,4b705a8ff964a520c3142de3,51.04873,-114.08097,Coffee Shop,Calgary,2012/5/15 13:39
41129,4c1637e8a9c220a1c23e5a9d,51.048092,-114.063513,Office,Calgary,2012/5/15 13:46
50019,4d5020e7c305b60cd517831e,51.045634,-114.056722,City Hall,Calgary,2012/5/15 13:47
50019,4d5020e7c305b60cd517831e,51.045634,-114.056722,City Hall,Calgary,2012/5/16 13:37
50019,4b264781f964a520c47924e3,51.045201,-114.056631,City Hall,Calgary,2012/5/15 13:47
50019,4b264781f964a520c47924e3,51.045201,-114.056631,City Hall,Calgary,2012/5/16 13:37
27335,4d821d5d0d5b8cfa0deb4c28,51.024199,-114.109805,Miscellaneous Shop,Calgary,2012/5/15 13:56
21588,4be5aada2457a593facbab15,51.039692,-114.208295,Coffee Shop,Calgary,2012/5/15 14:26
170719,4eb2e897a17cb24602b3cb77,51.042932,-114.072011,Coffee Shop,Calgary,2012/5/15 16:06
127125,4b0586e8f964a5203a7422e3,51.037123,-113.981622,Bar,Calgary,2012/5/15 16:57
163592,4b5632e5f964a520ed0428e3,51.022583,-114.114776,Coffee Shop,Calgary,2012/5/15 17:24
191116,4b0586ebf964a520697522e3,51.039773,-114.089201,Diner,Calgary,2012/5/15 17:36
76579,4b0e84f0f964a5203b5823e3,51.016199,-114.060164,Mediterranean Restaurant,Calgary,2012/5/15 17:39
201143,4cf9680a7945224b169f79e7,51.132895,-114.014996,Airport Gate,Calgary,2012/5/15 17:43
27335,4c64254658810f4775650b1e,51.048889,-114.076548,Office,Calgary,2012/5/15 17:51
50196,4fa8142de4b0bbcd4bd32a0e,51.048405,-114.075725,Chinese Restaurant,Calgary,2012/5/15 18:15
21588,4bf49dfb6a31d13a770b962e,50.979188,-114.070075,Vietnamese Restaurant,Calgary,2012/5/15 18:41
78628,4d2f7e3d82fd54818b7faaa8,50.905904,-114.067318,Bank,Calgary,2012/5/15 19:07
76579,4e3312dfcc3f2f6e11e5d039,50.962792,-114.058771,Gym / Fitness Center,Calgary,2012/5/15 19:43
163592,4ca29dbaf832a1cd07da96e5,50.9992,-114.073191,Electronics Store,Calgary,2012/5/15 20:27
3629,4b72d531f964a520dd8a2de3,51.075023,-113.98176,Light Rail,Calgary,2012/5/15 20:50
76333,4e8a165030f8d84840a64fc2,51.006758,-114.130113,Professional & Other Places,Calgary,2012/5/15 21:09
21588,4b96edcff964a52070ee34e3,50.997437,-114.070644,Bank,Calgary,2012/5/15 21:38
27335,4e90e44d0aafb4070c22d0d0,51.049884,-114.070019,General Travel,Calgary,2012/5/15 22:12
5554,4b5cadccf964a520f93d29e3,51.041988,-114.081388,Coffee Shop,Calgary,2012/5/15 22:17
5554,4b3a6a5af964a520ca6625e3,51.040719,-114.078641,Medical Center,Calgary,2012/5/15 22:52
230804,4c662eebc2ead13adb3ab380,51.036833,-114.071503,Home (private),Calgary,2012/5/15 23:12
50196,4c9406de72dd224b8f459691,50.977696,-114.015255,Taco Place,Calgary,2012/5/15 23:20
37039,4ce47485ae20224b10c3d2ec,50.999907,-114.073428,Parking,Calgary,2012/5/15 23:29
170719,4cc1ea013d7fa1cd236e9b5f,51.040379,-114.071074,Office,Calgary,2012/5/15 23:40
118330,4d65ca18cfd48eec7c03e697,51.030714,-114.0717,Restaurant,Calgary,2012/5/15 23:44
142272,4b39666bf964a520095c25e3,50.934747,-113.965101,Gym,Calgary,2012/5/16 0:07
191116,4b0586e9f964a520ac7422e3,51.045559,-114.066979,Indian Restaurant,Calgary,2012/5/16 0:15
260225,4d8e2b7dca75b60c2de4f8a8,50.981401,-114.045201,Restaurant,Calgary,2012/5/16 0:54
133809,4b26d1e9f964a5206d8124e3,51.048902,-114.068766,Other Nightlife,Calgary,2012/5/16 1:27
37039,4dd6a92d1f6ee146830f2865,50.915785,-113.95937,Spa / Massage,Calgary,2012/5/16 1:29
170719,4e64504f1f6ef7d07b85055c,51.032753,-114.066356,Residential Building (Apartment / Condo),Calgary,2012/5/16 1:42
21272,4c5f8182924b76b04b55e4b9,50.952957,-114.066345,Gourmet Shop,Calgary,2012/5/16 1:54
94694,4b6ba9adf964a520b9142ce3,51.135055,-114.108408,Sports Bar,Calgary,2012/5/16 2:09
255357,4ba15443f964a5202dad37e3,51.101784,-114.146256,Gas Station / Garage,Calgary,2012/5/16 2:26
118330,4b0586e9f964a520af7422e3,51.045507,-114.071606,Bar,Calgary,2012/5/16 3:21
117374,4ec5b3a36da1d1092c84470e,51.016069,-113.96362,Home (private),Calgary,2012/5/16 3:22
94694,4c752efbd8948cfa35e666da,51.142671,-114.128141,Park,Calgary,2012/5/16 10:40
142272,4b6235b3f964a5205e3c2ae3,51.110909,-114.056291,Gas Station / Garage,Calgary,2012/5/16 12:25
255357,4b0586f0f964a5200c7722e3,51.103306,-114.160781,Light Rail,Calgary,2012/5/16 12:41
255357,4b745933f964a520e5d62de3,51.044806,-114.068748,Caf,Calgary,2012/5/16 13:13
230804,4b1eb46ef964a520281e24e3,51.047388,-114.08086,Coffee Shop,Calgary,2012/5/16 13:45
50019,4b0586eef964a520827622e3,51.038205,-114.081443,Bookstore,Calgary,2012/5/16 14:06
204593,4edfc4422c5b1dfcbaec6103,51.091558,-114.153845,Medical Center,Calgary,2012/5/16 15:00
88398,4b79af09f964a520e20a2fe3,51.101342,-114.148225,Hardware Store,Calgary,2012/5/16 16:45
176397,4dd3b44eb0fbf653b642e4dc,51.150634,-114.215642,Residential Building (Apartment / Condo),Calgary,2012/5/16 16:49
176397,4dd3b44eb0fbf653b642e4dc,51.150634,-114.215642,Residential Building (Apartment / Condo),Calgary,2012/5/17 5:02
176397,4dd3b44eb0fbf653b642e4dc,51.150634,-114.215642,Residential Building (Apartment / Condo),Calgary,2012/5/17 13:55
176397,4dd3b44eb0fbf653b642e4dc,51.150634,-114.215642,Residential Building (Apartment / Condo),Calgary,2012/5/17 15:45
176397,4dd3b44eb0fbf653b642e4dc,51.150634,-114.215642,Residential Building (Apartment / Condo),Calgary,2012/5/18 15:06
47946,4b07339bf964a52084f922e3,51.038972,-114.081623,Drugstore / Pharmacy,Calgary,2012/5/16 16:54
115100,4f50cc13e4b062d9da3fd26e,50.952873,-113.974716,Factory,Calgary,2012/5/16 16:57
191116,4b490750f964a520bb6226e3,51.045394,-114.058269,Caf,Calgary,2012/5/16 17:06
234334,4b0586f0f964a520027722e3,51.078593,-113.984,Hospital,Calgary,2012/5/16 17:22
163592,4ca4d97f7f84224b96e5d058,51.000118,-114.07304,Caf,Calgary,2012/5/16 17:46
163592,4ca4d97f7f84224b96e5d058,51.000118,-114.07304,Caf,Calgary,2012/5/19 16:03
50019,4b0586e9f964a520c37422e3,51.045225,-114.030833,Zoo,Calgary,2012/5/16 17:51
21272,4b4f7c27f964a520790827e3,51.048504,-114.074819,Food Court,Calgary,2012/5/16 17:59
79254,4b193427f964a52029d923e3,51.04851,-114.074009,Coffee Shop,Calgary,2012/5/16 18:07
50019,4bf982875ec320a15d5f8ad3,51.045217,-114.030784,Zoo,Calgary,2012/5/16 18:09
255357,4e9e24ba0aaf5cc08f61f7ab,51.046669,-114.06494,Neighborhood,Calgary,2012/5/16 18:15
52486,4e9e24ba0aaf5cc08f61f7ab,51.046669,-114.06494,Neighborhood,Calgary,2012/5/19 0:26
3629,4e9e24ba0aaf5cc08f61f7ab,51.046669,-114.06494,Neighborhood,Calgary,2012/5/21 20:38
87550,4ca507a79f4776b002529713,51.06481,-114.087911,Food & Drink Shop,Calgary,2012/5/16 18:21
49529,4b0586e9f964a520b07422e3,51.045246,-114.080915,Nightclub,Calgary,2012/5/16 18:37
49529,4b0586e9f964a520b07422e3,51.045246,-114.080915,Nightclub,Calgary,2012/5/19 1:00
49529,4b0adb4ff964a520f52823e3,51.045778,-114.069264,Restaurant,Calgary,2012/5/16 18:44
133809,4bf1af1399d02d7f6e6cc948,51.037402,-113.982034,Bank,Calgary,2012/5/16 18:57
170719,4b678ceef964a520dd542be3,51.041124,-114.070058,Park,Calgary,2012/5/16 19:00
170719,4b678ceef964a520dd542be3,51.041124,-114.070058,Park,Calgary,2012/5/18 21:08
21588,4bf49dfb6a31d13a770b962e,50.979188,-114.070075,Vietnamese Restaurant,Calgary,2012/5/16 19:08
76333,4c1010be6b7e2d7f65082735,51.076002,-113.95518,Library,Calgary,2012/5/16 19:12
78628,4fb402fae4b06c8531c844a6,50.90308,-114.097962,Soccer Field,Calgary,2012/5/16 19:41
78628,4fb402fae4b06c8531c844a6,50.90308,-114.097962,Soccer Field,Calgary,2012/5/17 20:41
78628,4fb402fae4b06c8531c844a6,50.90308,-114.097962,Soccer Field,Calgary,2012/5/17 21:17
78628,4fb402fae4b06c8531c844a6,50.90308,-114.097962,Soccer Field,Calgary,2012/5/19 20:57
40760,4d600d43b19fa143bfdbefc8,51.032081,-114.071598,Breakfast Spot,Calgary,2012/5/16 19:55
170719,4c6c317523c1a1cd50e118cf,51.040405,-114.071442,Middle Eastern Restaurant,Calgary,2012/5/16 20:06
170719,4c6c317523c1a1cd50e118cf,51.040405,-114.071442,Middle Eastern Restaurant,Calgary,2012/5/17 20:45
88398,4d320c69eefa8cfaf15d32b3,50.937842,-113.973747,Church,Calgary,2012/5/16 20:37
3629,4b1ddc07f964a520f51524e3,51.079882,-113.987948,Strip Club,Calgary,2012/5/16 20:54
3629,4b1ddc07f964a520f51524e3,51.079882,-113.987948,Strip Club,Calgary,2012/5/17 21:16
50019,4debbf3618386283a406edf5,51.044728,-114.027835,Zoo,Calgary,2012/5/16 20:55
183674,4b5f89c3f964a52048c029e3,50.907916,-114.066217,Coffee Shop,Calgary,2012/5/16 21:04
5554,4b48367bf964a5202c4a26e3,51.038628,-114.058299,Light Rail,Calgary,2012/5/16 21:18
255357,4b48367bf964a5202c4a26e3,51.038628,-114.058299,Light Rail,Calgary,2012/5/18 20:10
5554,4b48367bf964a5202c4a26e3,51.038628,-114.058299,Light Rail,Calgary,2012/5/19 14:44
174234,4b81a138f964a520e9b330e3,51.045613,-114.0687,Food Court,Calgary,2012/5/16 21:21
5554,4b15508cf964a520c3b023e3,51.037535,-114.051733,Stadium,Calgary,2012/5/16 21:31
5554,4b15508cf964a520c3b023e3,51.037535,-114.051733,Stadium,Calgary,2012/5/19 14:53
86517,4e825aee550362c0bcb819a1,51.091761,-114.154132,Yoga Studio,Calgary,2012/5/16 21:42
21588,4f1b2328e4b0d790425bd3c2,51.025688,-114.128826,Miscellaneous Shop,Calgary,2012/5/16 21:51
174234,4e401497ae6045423686e24b,51.045689,-114.072056,General College & University,Calgary,2012/5/16 22:09
170719,4e2754cad4c0e361d9d334c5,51.040532,-114.071368,Playground,Calgary,2012/5/16 22:12
86517,4dff3f8618388670a23b0bdf,51.119032,-114.15656,Convenience Store,Calgary,2012/5/16 22:40
86517,4dff3f8618388670a23b0bdf,51.119032,-114.15656,Convenience Store,Calgary,2012/5/21 22:09
86517,4da64df143a1a8b31799a4d2,51.066633,-114.106106,Road,Calgary,2012/5/16 22:52
142272,4b39666bf964a520095c25e3,50.934747,-113.965101,Gym,Calgary,2012/5/16 22:57
142272,4b39666bf964a520095c25e3,50.934747,-113.965101,Gym,Calgary,2012/5/18 23:18
3629,4bbbca9851b89c7445b9862a,51.077187,-113.987746,Electronics Store,Calgary,2012/5/16 23:17
94694,4b6ba9adf964a520b9142ce3,51.135055,-114.108408,Sports Bar,Calgary,2012/5/16 23:57
117374,4f77c9cde4b08f9be5f24d50,50.929328,-113.955815,Home (private),Calgary,2012/5/16 23:58
174234,4c06655713b99c74596baff3,51.045509,-114.067256,Trade School,Calgary,2012/5/17 0:03
174234,4c06655713b99c74596baff3,51.045509,-114.067256,Trade School,Calgary,2012/5/17 21:24
163592,4e52ce577d8b3a70084495bb,51.011342,-114.090367,Park,Calgary,2012/5/17 0:28
26117,4b89850ef964a520563e32e3,51.037775,-114.094658,Clothing Store,Calgary,2012/5/17 0:45
49529,4c28cca6ed0ac9b6b1c160aa,51.062617,-114.09255,Concert Hall,Calgary,2012/5/17 0:58
94694,4f0dbf2cd5fb971c7442484c,51.03794,-114.090872,Pub,Calgary,2012/5/17 1:14
133809,4f0dbf2cd5fb971c7442484c,51.03794,-114.090872,Pub,Calgary,2012/5/19 0:16
191116,4bb00304f964a520ae313ce3,51.041053,-114.066056,Art Gallery,Calgary,2012/5/17 1:49
191116,4b987f59f964a520b44435e3,51.041141,-114.064465,Cocktail Bar,Calgary,2012/5/17 1:59
87550,4b5b7420f964a5202bff28e3,50.996985,-114.07465,Department Store,Calgary,2012/5/17 1:59
79254,4b180d69f964a5201fcc23e3,51.15472,-114.155288,Grocery Store,Calgary,2012/5/17 2:20
3629,4e52bbfad1643fe9163f3131,51.077975,-113.984349,Home (private),Calgary,2012/5/17 3:16
3629,4e52bbfad1643fe9163f3131,51.077975,-113.984349,Home (private),Calgary,2012/5/19 6:34
193175,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/17 3:49
83129,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/19 15:12
238217,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/19 20:52
131431,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/19 22:35
179724,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/21 17:58
91969,4abe5ca5f964a520ff8c20e3,51.131646,-114.01077,Airport,Calgary,2012/5/22 0:40
49529,4c2828bfce3fc92872d96c88,51.067173,-114.077525,Lounge,Calgary,2012/5/17 6:34
49529,4be8cedfee96c928d498febf,51.037592,-114.073895,Automotive Shop,Calgary,2012/5/17 8:21
86517,4fb218f3e4b08862339773e3,51.124496,-114.158737,Moving Target,Calgary,2012/5/17 9:14
86517,4fb218f3e4b08862339773e3,51.124496,-114.158737,Moving Target,Calgary,2012/5/19 7:20
86517,4fb4c1a2e4b015cb2228cc19,51.124454,-114.15873,Moving Target,Calgary,2012/5/17 9:15
172591,4fb4cb6de4b0bcda5ba46949,51.047767,-114.08009,Gym,Calgary,2012/5/17 9:59
172591,4fb4cb6de4b0bcda5ba46949,51.047767,-114.08009,Gym,Calgary,2012/5/22 10:04
255357,4b0586f0f964a5200c7722e3,51.103306,-114.160781,Light Rail,Calgary,2012/5/17 12:39
210355,4ee0dffd61aff91575b25ac2,51.064486,-113.983244,Office,Calgary,2012/5/17 12:44
210355,4ee0dffd61aff91575b25ac2,51.064486,-113.983244,Office,Calgary,2012/5/18 12:36
255357,4b3ffa5df964a5206ab325e3,51.044827,-114.068849,Coffee Shop,Calgary,2012/5/17 13:19
21272,4f28978de4b0817afc6214a5,51.048649,-114.078418,Caf,Calgary,2012/5/17 13:46
21272,4f28978de4b0817afc6214a5,51.048649,-114.078418,Caf,Calgary,2012/5/18 13:28
15239,4b8c2b39f964a520f0c132e3,51.041939,-114.089416,Coffee Shop,Calgary,2012/5/17 14:15
15239,4b8c2b39f964a520f0c132e3,51.041939,-114.089416,Coffee Shop,Calgary,2012/5/19 18:58
15239,4b8c2b39f964a520f0c132e3,51.041939,-114.089416,Coffee Shop,Calgary,2012/5/22 10:34
15239,4b67279df964a520373e2be3,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,2012/5/17 14:36
15239,4b67279df964a520373e2be3,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,2012/5/21 18:53
15239,4b67279df964a520373e2be3,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,2012/5/22 10:46
50019,4d7fee92208a548127966b67,51.084043,-114.045235,Building,Calgary,2012/5/17 14:48
216506,4b4f7d52f964a520a20827e3,50.954642,-114.074478,Light Rail,Calgary,2012/5/17 16:00
3629,4b4f7d52f964a520a20827e3,50.954642,-114.074478,Light Rail,Calgary,2012/5/19 5:06
3629,4b4f7d52f964a520a20827e3,50.954642,-114.074478,Light Rail,Calgary,2012/5/21 21:54
216506,4b4f7e97f964a520df0827e3,50.910258,-114.07053,Light Rail,Calgary,2012/5/17 16:13
78628,4f8f3537e4b0cb22883d5fb8,50.906242,-114.112234,Home (private),Calgary,2012/5/17 17:08
78628,4f8f3537e4b0cb22883d5fb8,50.906242,-114.112234,Home (private),Calgary,2012/5/21 23:09
120284,4b85d645f964a520967531e3,51.056292,-113.992533,Gym,Calgary,2012/5/17 17:20
41129,4b8aeffef964a520338a32e3,51.046259,-114.071876,Accessories Store,Calgary,2012/5/17 17:29
174234,4b898464f964a520193e32e3,51.03014,-114.060616,Breakfast Spot,Calgary,2012/5/17 17:32
21272,4c600fd8cd522d7f1a3ccd3f,51.049227,-114.079217,Building,Calgary,2012/5/17 17:34
41129,4daddb6bfa8cf04fbdf28e0e,51.045999,-114.07063,Boutique,Calgary,2012/5/17 17:45
41129,4daddb6bfa8cf04fbdf28e0e,51.045999,-114.07063,Boutique,Calgary,2012/5/18 22:41
21588,4b491e87f964a520b46626e3,50.996022,-114.069341,Hardware Store,Calgary,2012/5/17 17:53
21588,4b491e87f964a520b46626e3,50.996022,-114.069341,Hardware Store,Calgary,2012/5/19 17:25
21588,4b491e87f964a520b46626e3,50.996022,-114.069341,Hardware Store,Calgary,2012/5/21 20:36
79254,4c756816ff1fb60c6d1ef6a7,51.048904,-114.065111,Office,Calgary,2012/5/17 17:54
79254,4c756816ff1fb60c6d1ef6a7,51.048904,-114.065111,Office,Calgary,2012/5/18 13:49
87831,4fb1a371e4b0b5bcd2bf1c9a,51.092363,-114.143179,Residential Building (Apartment / Condo),Calgary,2012/5/17 18:03
87831,4fb1a371e4b0b5bcd2bf1c9a,51.092363,-114.143179,Residential Building (Apartment / Condo),Calgary,2012/5/19 3:44
87831,4fb1a371e4b0b5bcd2bf1c9a,51.092363,-114.143179,Residential Building (Apartment / Condo),Calgary,2012/5/19 22:09
21272,4b0c29c4f964a520213823e3,51.04888,-114.080959,Coffee Shop,Calgary,2012/5/17 18:15
48512,4d2624b8d2668cfa2a14c5db,51.072162,-114.163471,Sandwich Place,Calgary,2012/5/17 18:24
76579,4c1042e5ce640f478bbe3952,51.047875,-114.067572,Gym / Fitness Center,Calgary,2012/5/17 18:32
103388,4b04acc5f964a520165622e3,51.084554,-114.15517,Mall,Calgary,2012/5/17 18:45
103388,4b04acc5f964a520165622e3,51.084554,-114.15517,Mall,Calgary,2012/5/19 18:43
48512,4bedbe832c082d7fdd6d2f42,51.087198,-114.183799,Doctor's Office,Calgary,2012/5/17 19:00
87831,4b9c0357f964a520c14036e3,51.085679,-114.15709,Toy / Game Store,Calgary,2012/5/17 19:23
87831,4b9c0357f964a520c14036e3,51.085679,-114.15709,Toy / Game Store,Calgary,2012/5/19 19:21
87831,4b9c0357f964a520c14036e3,51.085679,-114.15709,Toy / Game Store,Calgary,2012/5/21 18:30
18568,4b5cf592f964a520a54c29e3,50.996121,-114.073207,American Restaurant,Calgary,2012/5/17 19:35
230804,4f4fd2ece4b0cad93c92bf3f,51.048347,-114.074966,Coworking Space,Calgary,2012/5/17 19:41
118330,4b0586e9f964a5208c7422e3,51.046822,-114.063147,Coffee Shop,Calgary,2012/5/17 19:52
76579,4e3312dfcc3f2f6e11e5d039,50.962792,-114.058771,Gym / Fitness Center,Calgary,2012/5/17 20:33
215193,4e287ee362e17c33019ebd1f,50.943412,-114.048737,Doctor's Office,Calgary,2012/5/17 20:38
3629,4b088f57f964a5206a0e23e3,51.074239,-113.985733,Mall,Calgary,2012/5/17 20:42
86517,4b630fe4f964a5207a602ae3,51.138217,-114.157776,Coffee Shop,Calgary,2012/5/17 20:50
170719,4bf5ae52d4cdb713f73084fe,51.045927,-114.070272,Mall,Calgary,2012/5/17 20:53
3629,4bf5ae52d4cdb713f73084fe,51.045927,-114.070272,Mall,Calgary,2012/5/18 20:53
3629,4bf5ae52d4cdb713f73084fe,51.045927,-114.070272,Mall,Calgary,2012/5/19 17:48
78628,4e23ad7fae6015b212bcd2a0,50.897349,-114.095306,Other Great Outdoors,Calgary,2012/5/17 20:55
78628,4e23ad7fae6015b212bcd2a0,50.897349,-114.095306,Other Great Outdoors,Calgary,2012/5/18 20:05
78628,4e15e5f4c65b14b6ca37c5f0,50.900024,-114.094316,Convenience Store,Calgary,2012/5/17 20:55
78628,4e15e5f4c65b14b6ca37c5f0,50.900024,-114.094316,Convenience Store,Calgary,2012/5/18 19:49
78628,4e15e5f4c65b14b6ca37c5f0,50.900024,-114.094316,Convenience Store,Calgary,2012/5/19 21:05
3629,4fb5658ae4b0d998ea1ec7b1,51.079838,-113.987811,Mobile Phone Shop,Calgary,2012/5/17 20:55
170719,4b0586eef964a520787622e3,51.046443,-114.072439,Department Store,Calgary,2012/5/17 20:57
170719,4fb569ede4b08a63576f424d,51.046796,-114.065779,Cosmetics Shop,Calgary,2012/5/17 21:13
210355,4b4ceda0f964a52092c426e3,51.011914,-114.047726,Automotive Shop,Calgary,2012/5/17 21:15
78628,4d190c9985fc6dcb1928ba4e,50.906242,-114.112234,Home (private),Calgary,2012/5/17 21:28
76333,4e654730b61cd78089c74b0a,51.031435,-114.065384,River,Calgary,2012/5/17 22:18
170719,4cc1ea013d7fa1cd236e9b5f,51.040379,-114.071074,Office,Calgary,2012/5/17 22:19
170719,4cc1ea013d7fa1cd236e9b5f,51.040379,-114.071074,Office,Calgary,2012/5/18 22:41
78628,4b8d5f1df964a520b6f732e3,50.900895,-114.061689,Department Store,Calgary,2012/5/17 22:35
78628,4b7b06bcf964a5200b4d2fe3,50.903797,-114.065166,Burger Joint,Calgary,2012/5/17 23:06
15239,4b8ecc84f964a520d33733e3,51.052753,-114.094348,Gas Station / Garage,Calgary,2012/5/17 23:09
87550,4b2e7becf964a52005e124e3,51.066629,-114.098768,Restaurant,Calgary,2012/5/17 23:15
21272,4b64b2d2f964a52042c92ae3,50.909738,-114.067438,Grocery Store,Calgary,2012/5/17 23:21
